"","home_cluster","signal","silhouette_width","neighbor_cluster"
"123","Morning","Bacillariophyta_K00927",0.206625041273825,"Afternoon"
"124","Morning","Bacillariophyta_K08956",0.2163176354617,"Afternoon"
"125","Morning","Bacillariophyta_K13525",0.055057469385154,"Afternoon"
"126","Morning","Bacillariophyta_K03404",0.305532876631596,"Afternoon"
"127","Morning","Bacillariophyta_K00161",0.33275791257949,"Afternoon"
"128","Morning","Bacillariophyta_K00162",0.203332213954734,"Afternoon"
"129","Morning","Bacillariophyta_K15636",0.316194001716662,"Night"
"130","Morning","Bacillariophyta_K00281",0.0621947847312996,"Afternoon"
"131","Morning","Bacillariophyta_K00283",0.0123006828140374,"Afternoon"
"132","Morning","Bacillariophyta_K00010",0.106884314350272,"Afternoon"
"133","Morning","Bacillariophyta_K09510",0.174925652449775,"Night"
"134","Morning","Bacillariophyta_K15283",0.325539648280546,"Night"
"135","Morning","Bacillariophyta_K01954",0.185508104684524,"Night"
"136","Morning","Bacillariophyta_K01955",0.0830913370607379,"Night"
"137","Morning","Bacillariophyta_K00228",0.0454084512225715,"Afternoon"
"138","Morning","Bacillariophyta_K01379",0.133987855984356,"Afternoon"
"139","Morning","Bacillariophyta_K01381",0.0941452030987911,"Afternoon"
"140","Morning","Bacillariophyta_K08245",0.0720900522046333,"Afternoon"
"141","Morning","Bacillariophyta_K17796",0.283101898902672,"Afternoon"
"142","Morning","Bacillariophyta_K00264",0.201084264766324,"Afternoon"
"143","Morning","Bacillariophyta_K00265",0.200911927059198,"Afternoon"
"144","Morning","Bacillariophyta_K00284",0.206635004772145,"Afternoon"
"145","Morning","Bacillariophyta_K03839",0.210768813544988,"Afternoon"
"146","Morning","Bacillariophyta_K16307",0.0618242901643215,"Afternoon"
"147","Morning","Bacillariophyta_K03841",0.200755700530981,"Night"
"148","Morning","Bacillariophyta_K10705",0.0553758562877819,"Afternoon"
"149","Morning","Bacillariophyta_K02641",0.366115800884683,"Night"
"150","Morning","Bacillariophyta_K01749",0.123685190805258,"Afternoon"
"151","Morning","Bacillariophyta_K15987",0.263193507210504,"Afternoon"
"152","Morning","Bacillariophyta_K06001",0.0179538997818636,"Afternoon"
"153","Morning","Bacillariophyta_K13348",0.181083055507243,"Night"
"154","Morning","Bacillariophyta_K13811",0.0223058562373789,"Afternoon"
"155","Morning","Bacillariophyta_K03921",0.245423276315581,"Afternoon"
"156","Morning","Bacillariophyta_K15115",0.130038644726808,"Night"
"157","Morning","Bacillariophyta_K14849",0.0500516367735016,"Afternoon"
"158","Morning","Bacillariophyta_K00390",0.0507355301061294,"Afternoon"
"159","Morning","Bacillariophyta_K05907",0.169705996792724,"Afternoon"
"160","Morning","Bacillariophyta_K11838",0.180632977352261,"Night"
"161","Morning","Bacillariophyta_K00855",0.257750046914109,"Afternoon"
"162","Morning","Bacillariophyta_K08282",0.21341164679133,"Night"
"163","Morning","Bacillariophyta_K01599",0.147415256824936,"Afternoon"
"164","Morning","Bacillariophyta_K10562",0.259589202340394,"Afternoon"
"165","Morning","Bacillariophyta_K02719",0.178000255444876,"Afternoon"
"166","Morning","Bacillariophyta_K03405",0.312305687396338,"Night"
"167","Morning","Bacillariophyta_K11162",0.105854744256978,"Afternoon"
"168","Morning","Bacillariophyta_K09518",0.244180672334011,"Afternoon"
"169","Morning","Bacillariophyta_K01711",0.0893410726891429,"Afternoon"
"170","Morning","Bacillariophyta_K02049",0.124089956608938,"Night"
"171","Morning","Bacillariophyta_K01623",0.172101829777091,"Night"
"172","Morning","Bacillariophyta_K03118",0.161898340070644,"Night"
"173","Morning","Bacillariophyta_K02056",0.303295987879557,"Night"
"174","Morning","Bacillariophyta_K02717",0.306226627896907,"Night"
"175","Morning","Bacillariophyta_K01783",0.276965673163108,"Night"
"176","Morning","Bacillariophyta_K15110",0.199005348248088,"Afternoon"
"177","Morning","Bacillariophyta_K01953",0.0417485528463749,"Night"
"178","Morning","Bacillariophyta_K00011",0.264577326611784,"Night"
"179","Morning","Bacillariophyta_K06221",0.242416411341031,"Night"
"180","Morning","Bacillariophyta_K12167",0.159618685606576,"Afternoon"
"181","Morning","Bacillariophyta_K00015",0.0881337315658673,"Afternoon"
"182","Morning","Bacillariophyta_K02876",0.0785484518720047,"Night"
"183","Morning","Bacillariophyta_K03526",0.256728310192126,"Night"
"184","Morning","Bacillariophyta_K15107",0.190855546115544,"Night"
"185","Morning","Bacillariophyta_K00600",0.0718347351263705,"Afternoon"
"186","Morning","Bacillariophyta_K06445",0.108822414751976,"Afternoon"
"187","Morning","Bacillariophyta_K00022",0.083691983061387,"Afternoon"
"188","Morning","Bacillariophyta_K00074",0.118694932591172,"Afternoon"
"189","Morning","Bacillariophyta_K01715",0.00956562104176564,"Afternoon"
"190","Morning","Bacillariophyta_K01782",0.149394771657643,"Afternoon"
"191","Morning","Bacillariophyta_K05607",0.0974568828707259,"Afternoon"
"192","Morning","Bacillariophyta_K07515",0.115333123326001,"Afternoon"
"193","Morning","Bacillariophyta_K05661",0.12378782292761,"Night"
"194","Morning","Bacillariophyta_K00327",0.214485192749116,"Night"
"195","Morning","Bacillariophyta_K00219",0.231594670543125,"Night"
"196","Morning","Bacillariophyta_K15429",0.0557032581940872,"Night"
"197","Morning","Bacillariophyta_K13076",0.12843839576523,"Afternoon"
"198","Morning","Bacillariophyta_K00507",0.0804418124851962,"Afternoon"
"199","Morning","Bacillariophyta_K02034",0.133835603261538,"Night"
"200","Morning","Bacillariophyta_K02634",0.228038960340276,"Night"
"201","Morning","Bacillariophyta_K01698",0.0105091062788336,"Afternoon"
"202","Morning","Bacillariophyta_K10203",0.138207419474745,"Afternoon"
"203","Morning","Bacillariophyta_K00002",0.18318365781198,"Night"
"204","Morning","Bacillariophyta_K00958",0.340217073623612,"Afternoon"
"205","Morning","Bacillariophyta_K06215",0.272864591135279,"Afternoon"
"206","Morning","Bacillariophyta_K01610",0.276262665923257,"Afternoon"
"207","Morning","Bacillariophyta_K06877",0.181976958248793,"Night"
"208","Morning","Bacillariophyta_K06287",0.259031167293227,"Afternoon"
"209","Morning","Bacillariophyta_K00817",0.308130079554334,"Afternoon"
"210","Morning","Bacillariophyta_K00282",0.161418428127275,"Afternoon"
"211","Morning","Bacillariophyta_K09647",0.333178570006058,"Afternoon"
"212","Morning","Bacillariophyta_K08907",0.13867397248359,"Afternoon"
"213","Morning","Bacillariophyta_K16458",0.202498091572716,"Afternoon"
"214","Morning","Bacillariophyta_K07516",0.140979281403958,"Afternoon"
"215","Morning","Bacillariophyta_K00101",0.286809202084734,"Afternoon"
"216","Morning","Bacillariophyta_K00104",0.272155748704196,"Afternoon"
"217","Morning","Bacillariophyta_K01823",0.263733600300814,"Afternoon"
"218","Morning","Bacillariophyta_K11517",0.223031246727925,"Afternoon"
"219","Morning","Bacillariophyta_K15054",0.237638246104646,"Afternoon"
"220","Morning","Bacillariophyta_K00933",0.173249662769786,"Night"
"221","Morning","Bacillariophyta_K05298",0.121292669643174,"Afternoon"
"222","Morning","Bacillariophyta_K00630",0.0952380798819783,"Night"
"223","Morning","Bacillariophyta_K02293",0.253649747003882,"Night"
"224","Morning","Bacillariophyta_K08911",0.0868188948709485,"Afternoon"
"225","Morning","Bacillariophyta_K00605",0.241024441458395,"Night"
"226","Morning","Bacillariophyta_K00274",0.192168963343322,"Night"
"227","Morning","Bacillariophyta_K00514",0.179490626312424,"Night"
"228","Morning","Bacillariophyta_K03388",0.216501594015682,"Night"
"229","Morning","Bacillariophyta_K08908",0.106816312238191,"Afternoon"
"230","Morning","Bacillariophyta_K00140",0.117505209450172,"Night"
"231","Morning","Bacillariophyta_K00151",0.225458352987514,"Night"
"232","Morning","Bacillariophyta_K15117",0.114103772900996,"Night"
"233","Morning","Bacillariophyta_K12900",0.190309056354158,"Afternoon"
"234","Morning","Bacillariophyta_K02006",0.175833353780216,"Night"
"235","Morning","Bacillariophyta_K00647",0.23811995242237,"Night"
"236","Morning","Bacillariophyta_K09458",0.259495009780529,"Night"
"237","Morning","Bacillariophyta_K08334",0.196307406051773,"Afternoon"
"238","Morning","Bacillariophyta_K17100",0.351040992035626,"Afternoon"
"239","Morning","Bacillariophyta_K15119",0.212636197970222,"Afternoon"
"240","Morning","Bacillariophyta_K00149",0.193200456880831,"Afternoon"
"241","Morning","Bacillariophyta_K02078",0.316205474269041,"Night"
"242","Morning","Bacillariophyta_K03955",0.308430689553614,"Night"
"243","Morning","Bacillariophyta_K01377",0.0239995206423936,"Afternoon"
"244","Morning","Bacillariophyta_K09530",0.260058634380197,"Night"
"245","Morning","Bacillariophyta_K09521",0.0911183160755584,"Afternoon"
"246","Morning","Bacillariophyta_K03452",0.0648855595588904,"Afternoon"
"247","Morning","Bacillariophyta_K14448",0.173830593489966,"Afternoon"
"248","Morning","Bacillariophyta_K00833",0.16281713381287,"Afternoon"
"249","Morning","Bacillariophyta_K11845",0.284050793169243,"Night"
"250","Morning","Bacillariophyta_K00795",0.249161953143713,"Night"
"251","Morning","Bacillariophyta_K13789",0.262461191666213,"Night"
"252","Morning","Bacillariophyta_K08902",0.206543472770653,"Night"
"253","Morning","Bacillariophyta_K12236",0.214147247471626,"Night"
"254","Morning","Bacillariophyta_K01100",0.306153898766244,"Night"
"255","Morning","Bacillariophyta_K12782",0.0682184663252609,"Night"
"256","Morning","Bacillariophyta_K01825",0.201861556360526,"Afternoon"
"257","Morning","Bacillariophyta_K10773",0.166207925944503,"Night"
"258","Morning","Bacillariophyta_K04915",0.124669601261785,"Afternoon"
"259","Morning","Bacillariophyta_K16839",0.0388842729070068,"Afternoon"
"260","Morning","Bacillariophyta_K00469",0.226156150246992,"Night"
"261","Morning","Bacillariophyta_K00109",0.285637188015839,"Night"
"262","Morning","Bacillariophyta_K00208",0.262143602501126,"Night"
"263","Morning","Bacillariophyta_K03542",0.204822611150406,"Afternoon"
"264","Morning","Bacillariophyta_K01091",0.269750784515109,"Afternoon"
"265","Morning","Bacillariophyta_K01101",0.237374052625861,"Afternoon"
"266","Morning","Bacillariophyta_K02714",0.318903692720296,"Night"
"267","Morning","Bacillariophyta_K02636",0.346282638261403,"Afternoon"
"268","Morning","Bacillariophyta_K02492",0.147918821472258,"Afternoon"
"269","Morning","Bacillariophyta_K17505",0.16270409538899,"Night"
"270","Morning","Bacillariophyta_K07248",0.0990439471299209,"Afternoon"
"271","Morning","Bacillariophyta_K14085",0.127142571143226,"Afternoon"
"272","Morning","Bacillariophyta_K10426",0.0502884056608627,"Night"
"273","Morning","Bacillariophyta_K06997",0.121053930858229,"Afternoon"
"274","Morning","Bacillariophyta_K00831",0.117789871080197,"Night"
"275","Morning","Bacillariophyta_K09643",0.234543538986512,"Night"
"276","Morning","Bacillariophyta_K07025",0.0361040379225851,"Night"
"277","Morning","Bacillariophyta_K00464",0.0935792271714729,"Night"
"278","Morning","Bacillariophyta_K14664",0.0537127606936999,"Night"
"279","Morning","Bacillariophyta_K13614",0.158033108783056,"Afternoon"
"280","Morning","Bacillariophyta_K13347",0.239745949734924,"Night"
"281","Morning","Bacillariophyta_K11731",0.0256209504679273,"Afternoon"
"282","Morning","Bacillariophyta_K02963",0.0529564186875978,"Night"
"283","Morning","Bacillariophyta_K12625",0.0868719034447333,"Afternoon"
"284","Morning","Bacillariophyta_K03105",0.258361948411948,"Afternoon"
"285","Morning","Bacillariophyta_K01485",0.109276454463244,"Afternoon"
"286","Morning","Bacillariophyta_K00631",0.127695354730198,"Night"
"287","Morning","Bacillariophyta_K02114",0.0563992310937973,"Night"
"288","Morning","Bacillariophyta_K05647",0.0544065652476833,"Night"
"289","Morning","Bacillariophyta_K01638",0.231112775164095,"Afternoon"
"290","Morning","Bacillariophyta_K01602",0.150622590529901,"Night"
"291","Morning","Bacillariophyta_K00155",0.106138925333362,"Night"
"292","Morning","Bacillariophyta_K10527",0.205305949370485,"Afternoon"
"293","Morning","Bacillariophyta_K01032",0.0355040036079796,"Afternoon"
"294","Morning","Bacillariophyta_K03840",0.0106026716336497,"Afternoon"
"295","Morning","Bacillariophyta_K08917",0.0816253655467367,"Afternoon"
"296","Morning","Bacillariophyta_K05728",0.235631767190339,"Night"
"297","Morning","Bacillariophyta_K13416",0.226834835420158,"Afternoon"
"298","Morning","Bacillariophyta_K08691",0.0596534125394166,"Afternoon"
"299","Morning","Bacillariophyta_K12620",0.209214409325416,"Afternoon"
"300","Morning","Bacillariophyta_K09634",0.153328615350036,"Night"
"301","Morning","Bacillariophyta_K00986",0.283607287333872,"Night"
"302","Morning","Bacillariophyta_K15396",0.0510725712639199,"Night"
"303","Morning","Bacillariophyta_K14172",0.0689231697518436,"Afternoon"
"304","Morning","Bacillariophyta_K15511",0.163018686347733,"Afternoon"
"305","Morning","Bacillariophyta_K02704",0.00353778078765097,"Afternoon"
"306","Morning","Bacillariophyta_K14400",0.181935213968325,"Night"
"307","Morning","Bacillariophyta_K11479",0.12879800033457,"Afternoon"
"308","Morning","Bacillariophyta_K08915",0.0925976225872776,"Afternoon"
"309","Morning","Bacillariophyta_K14660",0.29539550926428,"Night"
"310","Morning","Bacillariophyta_K00825",0.118152856813277,"Afternoon"
"311","Morning","Bacillariophyta_K00471",0.106510625741412,"Night"
"312","Morning","Bacillariophyta_K06580",0.26382374722013,"Night"
"313","Morning","Bacillariophyta_K13130",0.124415548749817,"Afternoon"
"314","Morning","Bacillariophyta_K07154",0.284657265871262,"Afternoon"
"315","Morning","Bacillariophyta_K04753",0.230643738708661,"Night"
"316","Morning","Bacillariophyta_K12441",0.0459449645431046,"Afternoon"
"317","Morning","Bacillariophyta_K01829",0.16164514139452,"Night"
"318","Morning","Bacillariophyta_K04418",0.177739655932114,"Night"
"319","Morning","Bacillariophyta_K14126",0.129707606983252,"Night"
"320","Morning","Bacillariophyta_K12574",0.0757843868169523,"Afternoon"
"321","Morning","Bacillariophyta_K03823",0.0726844447205545,"Afternoon"
"322","Morning","Bacillariophyta_K11975",0.152262864152429,"Afternoon"
"323","Morning","Bacillariophyta_K12838",0.064103194278504,"Afternoon"
"324","Morning","Bacillariophyta_K01467",0.273681863712951,"Afternoon"
"325","Morning","Bacillariophyta_K04790",0.0935006087029256,"Afternoon"
"326","Morning","Bacillariophyta_K03576",0.167348557998166,"Night"
"327","Morning","Bacillariophyta_K05800",0.211248516796991,"Afternoon"
"328","Morning","Bacillariophyta_K17486",0.0746384897998378,"Afternoon"
"329","Morning","Bacillariophyta_K01457",0.0453827204736316,"Night"
"330","Morning","Bacillariophyta_K11624",0.0453827204736316,"Night"
"331","Morning","Bacillariophyta_K00163",0.182556482065942,"Afternoon"
"332","Morning","Bacillariophyta_K15384",0.230490315464887,"Night"
"333","Morning","Bacillariophyta_K14851",0.206619384518951,"Night"
"334","Morning","Bacillariophyta_K14265",0.174825479542192,"Afternoon"
"335","Morning","Bacillariophyta_K11802",0.219344313079595,"Night"
"336","Morning","Bacillariophyta_K15892",0.235074509814206,"Afternoon"
"337","Morning","Bacillariophyta_K06234",0.156898759275049,"Afternoon"
"338","Morning","Bacillariophyta_K13691",0.12000492399753,"Afternoon"
"339","Morning","Bacillariophyta_K12452",0.118926361687112,"Afternoon"
"340","Morning","Bacillariophyta_K15670",0.13854576164581,"Afternoon"
"341","Morning","Bacillariophyta_K15677",0.0320190178324644,"Afternoon"
"342","Morning","Bicosoecida_K00150",0.18134327049766,"Afternoon"
"343","Morning","Bicosoecida_K05298",0.18134327049766,"Afternoon"
"344","Morning","Bicosoecida_K10705",0.195260732015811,"Afternoon"
"345","Morning","Bicosoecida_K12486",0.141765685337507,"Night"
"346","Morning","Bicosoecida_K12489",0.10134707811217,"Night"
"347","Morning","Bicosoecida_K12491",0.10134707811217,"Night"
"348","Morning","Bicosoecida_K01177",0.200512981945517,"Night"
"349","Morning","Bicosoecida_K07004",-0.00559768150350851,"Afternoon"
"350","Morning","Bicosoecida_K00083",0.254362517911392,"Afternoon"
"351","Morning","Bicosoecida_K12957",0.254362517911392,"Afternoon"
"352","Morning","Bicosoecida_K13979",0.254362517911392,"Afternoon"
"353","Morning","Bicosoecida_K12349",0.110956996172903,"Night"
"354","Morning","Bicosoecida_K01527",0.201035376722021,"Night"
"355","Morning","Bicosoecida_K02326",0.201035376722021,"Night"
"356","Morning","Cercozoa_K00615",0.285425666457756,"Afternoon"
"357","Morning","Cercozoa_K14864",0.102341817354592,"Afternoon"
"358","Morning","Cercozoa_K00821",0.117127783165645,"Afternoon"
"359","Morning","Cercozoa_K01845",0.169302037527531,"Night"
"360","Morning","Cercozoa_K01251",0.26344526523755,"Afternoon"
"361","Morning","Cercozoa_K00816",0.133449830990872,"Afternoon"
"362","Morning","Cercozoa_K14155",0.133449830990872,"Afternoon"
"363","Morning","Cercozoa_K14267",0.133449830990872,"Afternoon"
"364","Morning","Cercozoa_K14287",0.133449830990872,"Afternoon"
"365","Morning","Cercozoa_K01462",0.0456534037772094,"Night"
"366","Morning","Cercozoa_K01835",0.364438010177796,"Afternoon"
"367","Morning","Cercozoa_K01840",0.339246072883429,"Afternoon"
"368","Morning","Cercozoa_K11809",0.339246072883429,"Afternoon"
"369","Morning","Cercozoa_K15779",0.339246072883429,"Afternoon"
"370","Morning","Cercozoa_K08913",0.221195050042251,"Afternoon"
"371","Morning","Cercozoa_K08914",0.235048429799853,"Afternoon"
"372","Morning","Cercozoa_K00927",0.242091749437693,"Night"
"373","Morning","Cercozoa_K00855",0.200646076098898,"Afternoon"
"374","Morning","Cercozoa_K01872",0.0887132890805805,"Night"
"375","Morning","Cercozoa_K08912",0.220576493091829,"Afternoon"
"376","Morning","Cercozoa_K08916",0.220323314968433,"Afternoon"
"377","Morning","Cercozoa_K14172",0.196247888700703,"Afternoon"
"378","Morning","Cercozoa_K08911",0.149604958506937,"Afternoon"
"379","Morning","Cercozoa_K06207",0.252144906400211,"Night"
"380","Morning","Cercozoa_K01465",0.0844156407678723,"Night"
"381","Morning","Cercozoa_K03782",0.025540029133195,"Afternoon"
"382","Morning","Cercozoa_K09512",0.0415060483359586,"Night"
"383","Morning","Cercozoa_K08917",0.235888929282674,"Night"
"384","Morning","Cercozoa_K15289",0.161837326067018,"Afternoon"
"385","Morning","Cercozoa_K13507",0.101145936423233,"Night"
"386","Morning","Cercozoa_K01100",0.144253080397461,"Afternoon"
"387","Morning","Cercozoa_K06949",0.137909509639107,"Night"
"388","Morning","Cercozoa_K12847",0.226846965769222,"Night"
"389","Morning","Cercozoa_K02641",0.274401271908436,"Night"
"390","Morning","Cercozoa_K11802",0.147118448680401,"Night"
"391","Morning","Cercozoa_K12166",0.119386341152875,"Night"
"392","Morning","Cercozoa_K00228",0.194253159602176,"Afternoon"
"393","Morning","Cercozoa_K11339",0.11555887502923,"Afternoon"
"394","Morning","Cercozoa_K02639",0.188963743360036,"Night"
"395","Morning","Cercozoa_K03406",0.22067789052637,"Night"
"396","Morning","Chlorarachniophyta_K04646",0.0906662698791454,"Night"
"397","Morning","Chlorarachniophyta_K05674",0.12338501454766,"Afternoon"
"398","Morning","Chlorarachniophyta_K01130",0.0317655950611954,"Night"
"399","Morning","Chlorarachniophyta_K01131",0.0317655950611954,"Night"
"400","Morning","Chlorarachniophyta_K01138",0.0317655950611954,"Night"
"401","Morning","Chlorarachniophyta_K12374",0.0317655950611954,"Night"
"402","Morning","Chlorarachniophyta_K08991",0.260608991639173,"Afternoon"
"403","Morning","Chlorarachniophyta_K05667",0.168796431215813,"Afternoon"
"404","Morning","Chlorarachniophyta_K03259",0.031788230073788,"Afternoon"
"405","Morning","Chlorarachniophyta_K00326",0.149498570608148,"Night"
"406","Morning","Chlorarachniophyta_K15449",0.149498570608148,"Night"
"407","Morning","Chlorarachniophyta_K01783",0.153056357120101,"Afternoon"
