"","--","Actinobacteria","Bacillariophyta","Bicosoecida","Cercozoa","Chlorarachniophyta","Chloroflexi","Chlorophyta","Chromerida","Crocosphaera","Cryptophyta","Cyanothece","Dinophyta","Euglenozoa","Eukaryota","Euryarchaeota","Firmicutes","Flavobacteriia","Glaucophyta","Haptophyta","High-light Pro","lipid","Low-light Pro","Marinimicrobia","metabolite","Ochrophyta","OM60/NOR5","Other Alphaproteobacteria","Other Bacteroidetes","Other Gammaproteobacteria","Planctomycetes","Rhodophyta","Rivulariaceae","Roseobacter","SAR11","SAR11-like","SAR116","SAR324","SAR86","SAR92","Sarcomastigophora","SUP05/ARCTIC96BD-19","Synechococcus","Verrucomicrobia","Viruses"
"1",0.341463414634146,0.692307692307692,0.220689655172414,0.210526315789474,0.160583941605839,0.0645161290322581,0.333333333333333,0.0856269113149847,0.15,0.0382022471910112,0.0987654320987654,0.0833333333333333,0.1640625,0.151515151515152,0.138888888888889,0.5,0.25,0.5,0.298245614035088,0.100910470409712,0.409090909090909,0.0339321357285429,0.461538461538462,0.777777777777778,0.4,0.129807692307692,0.418181818181818,0.436781609195402,0.4375,0.510204081632653,0.333333333333333,0.0674846625766871,0.333333333333333,0.362637362637363,0.377358490566038,0.535211267605634,0.580246913580247,0.347826086956522,0.607594936708861,0.384615384615385,0.133333333333333,0.5,1,0,0.5
"2",0.268292682926829,0.0769230769230769,0.405172413793103,0.0921052631578947,0.291970802919708,0.225806451612903,0.333333333333333,0.207951070336391,0.15,0.258426966292135,0.205761316872428,0.5,0.390625,0.318181818181818,0.541666666666667,0.166666666666667,0.5,0.166666666666667,0.175438596491228,0.148710166919575,0.357142857142857,0.0978043912175649,0.307692307692308,0,0.04,0.235576923076923,0.272727272727273,0.137931034482759,0.1875,0.183673469387755,0.333333333333333,0.300613496932515,0.111111111111111,0.21978021978022,0.273584905660377,0.154929577464789,0.209876543209877,0.130434782608696,0.177215189873418,0.288461538461538,0.155555555555556,0.25,0,1,0.25
"3",0.0975609756097561,0.0769230769230769,0.148275862068966,0.401315789473684,0.211678832116788,0.333333333333333,0,0.27217125382263,0.275,0.197752808988764,0.230452674897119,0,0.2265625,0.212121212121212,0.0277777777777778,0.0833333333333333,0.125,0.222222222222222,0.157894736842105,0.675265553869499,0.123376623376623,0.796407185628742,0.0769230769230769,0.111111111111111,0.52,0.360576923076923,0.0909090909090909,0.195402298850575,0.25,0.224489795918367,0.333333333333333,0.276073619631902,0.222222222222222,0.142857142857143,0.235849056603774,0.154929577464789,0.0987654320987654,0.347826086956522,0.0632911392405063,0.115384615384615,0.311111111111111,0,0,0,0
"4",0.292682926829268,0.153846153846154,0.225862068965517,0.296052631578947,0.335766423357664,0.376344086021505,0.333333333333333,0.434250764525994,0.425,0.50561797752809,0.465020576131687,0.416666666666667,0.21875,0.318181818181818,0.291666666666667,0.25,0.125,0.111111111111111,0.368421052631579,0.075113808801214,0.11038961038961,0.0718562874251497,0.153846153846154,0.111111111111111,0.04,0.274038461538462,0.218181818181818,0.229885057471264,0.125,0.0816326530612245,0,0.355828220858896,0.333333333333333,0.274725274725275,0.113207547169811,0.154929577464789,0.111111111111111,0.173913043478261,0.151898734177215,0.211538461538462,0.4,0.25,0,0,0.25
